"concept_id_1"	"concept_id_2"	"relationship_id"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7001656	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001656	-7000194	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7001495	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000020	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000019	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000018	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000017	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000016	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001657	-7000015	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7001412	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000083	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000082	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000081	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000080	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000079	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000078	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000077	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000076	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000075	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000074	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000073	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000072	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001658	-7000071	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7001283	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000896	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000895	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000894	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000893	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000892	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7001507	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000212	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000211	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000210	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001659	-7000209	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001660	-7001529	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001660	-7000252	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001660	-7000251	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001660	-7000250	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001660	-7000249	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001661	-7001531	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001661	-7000905	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001661	-7000904	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001661	-7000903	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001661	-7000902	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7001531	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000905	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000904	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000903	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000902	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7001421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000198	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000197	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000196	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001662	-7000194	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001663	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001663	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001663	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001663	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7001376	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000859	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000858	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000857	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000856	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000855	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000854	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000853	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7001525	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000405	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000404	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000403	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7001397	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000023	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000022	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000021	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7001507	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000212	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000211	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000210	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000209	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7001412	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000083	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000082	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000081	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000080	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000079	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000078	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000077	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000076	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000075	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000074	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000073	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000072	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001664	-7000071	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001665	-7001513	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001665	-7000767	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001666	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001666	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001666	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001666	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7001421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7000198	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7000197	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7000196	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001667	-7000194	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001668	-7000423	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001668	-7000422	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001668	-7000421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001668	-7000420	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001668	-7000419	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7001424	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000223	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000222	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000221	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000220	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000219	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7001493	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000133	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000132	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7001459	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000464	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000463	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000462	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000461	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7001378	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000795	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000794	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000793	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000792	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000791	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001669	-7000790	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7001412	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000083	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000082	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000081	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000080	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000079	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000078	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000077	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000076	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000075	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000074	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000073	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000072	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000071	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7001465	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000343	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7001477	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000624	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7001391	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000827	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000826	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000825	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001670	-7000824	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7001324	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7000166	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7000165	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7000164	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7000163	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001671	-7000162	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001672	-7001260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001672	-7000437	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001672	-7000436	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001672	-7000435	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7001260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000437	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000436	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000435	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001673	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001674	-7000423	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001674	-7000422	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001674	-7000421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001674	-7000420	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001674	-7000419	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7001047	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000045	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000044	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000043	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000048	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000047	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001675	-7000046	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001676	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001676	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001676	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001676	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001678	-7001534	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001678	-7000783	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001678	-7000782	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001679	-7001286	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001679	-7000808	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001679	-7000807	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001679	-7000806	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001680	-7001267	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001680	-7000378	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001680	-7000377	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001680	-7000376	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001680	-7000375	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7001376	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000859	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000858	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000857	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000856	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000855	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000854	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001681	-7000853	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7001525	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000405	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000404	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000403	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7001507	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000212	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000211	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000210	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001682	-7000209	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001683	-7001510	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001683	-7000759	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001683	-7000758	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001683	-7000757	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001683	-7000756	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7001421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7000198	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7000197	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7000196	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001684	-7000194	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7001412	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000083	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000082	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000081	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000080	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000079	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000078	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000077	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000076	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000075	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000074	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000073	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000072	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001685	-7000071	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7001388	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000605	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000604	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000603	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000602	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000601	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000600	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000599	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7001323	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000518	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000517	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000516	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001686	-7000515	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001687	-7001327	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001687	-7000909	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001688	-7001397	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001688	-7000023	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001688	-7000022	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001688	-7000021	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7001378	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000795	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000794	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000793	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000792	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000791	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001689	-7000790	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7001421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7000198	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7000197	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7000196	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001690	-7000194	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7001344	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000551	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000550	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000549	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000548	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000547	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000546	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000545	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000544	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000543	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000542	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001691	-7000541	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001692	-7001285	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001692	-7000962	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001692	-7000961	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001693	-7001409	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001693	-7000042	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7001529	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000252	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000251	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000250	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000249	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7001457	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000664	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000663	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001694	-7000662	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7001412	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000083	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000082	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000081	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000080	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000079	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000078	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000077	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000076	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000075	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000074	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000073	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000072	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001695	-7000071	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001696	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001696	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001696	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001696	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001697	-7001397	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001697	-7000023	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001697	-7000022	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001697	-7000021	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7001527	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000287	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000286	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000285	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000284	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000283	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7001496	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000261	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000259	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7001306	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000388	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000387	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7001360	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000485	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001698	-7000484	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001699	-7001457	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001699	-7000664	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001699	-7000663	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001699	-7000662	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7001324	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7000166	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7000165	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7000164	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7000163	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001700	-7000162	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7001496	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000261	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000259	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7001538	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000257	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000256	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001701	-7000255	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001702	-7001397	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001702	-7000023	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001702	-7000022	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001702	-7000021	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7001282	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000432	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000431	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000430	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7001260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000437	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000436	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001703	-7000435	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7001260	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7000437	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7000436	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7000435	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7001362	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7000434	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001704	-7000433	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001705	-7001397	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001705	-7000023	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001705	-7000022	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001705	-7000021	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001706	-7001381	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001706	-7000845	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001707	-7001421	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001707	-7000198	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001707	-7000197	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001707	-7000196	napdi_is_const_of	2000-01-01	2099-02-22	""
-7001707	-7000195	napdi_is_const_of	2000-01-01	2099-02-22	""
