"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7001304	Acer floridanum[Acer floridanum]	NaPDI research	NAPDI	Sugarmaple	""	"87342938-1913-4899-96ab-c1a666f8503b"	2000-01-01	2099-02-22	""
-7001305	Silybum marianum[Silybum marianum]	NaPDI research	NAPDI	Milk thistle	""	d3ecc546-9cdc-4d82-9253-98721e38fb49	2000-01-01	2099-02-22	""
-7001306	Foeniculum vulgare[Foeniculum vulgare]	NaPDI research	NAPDI	Fennel	""	bad615c6-c5d4-4196-9a95-7dfcf33790d9	2000-01-01	2099-02-22	""
-7001307	Tanacetum vulgare[Tanacetum vulgare]	NaPDI research	NAPDI	Tansy	""	ab17ae96-a3f7-4519-9222-653878a5768d	2000-01-01	2099-02-22	""
-7001308	Eruca vesicaria[Eruca vesicaria]	NaPDI research	NAPDI	Garden rock	""	"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	2000-01-01	2099-02-22	""
-7001309	Emilia sonchifolia[Emilia sonchifolia]	NaPDI research	NAPDI	Sow thistle	""	"4954d62d-011e-4a0c-a927-f05bc231c903"	2000-01-01	2099-02-22	""
-7001310	Prunus persica[Prunus persica]	NaPDI research	NAPDI	Tao	""	"57fb6c80-7096-46fc-b224-8f07c208e926"	2000-01-01	2099-02-22	""
-7001311	Mitchella repens[Mitchella repens]	NaPDI research	NAPDI	Squawvine	""	e3fc751c-2f24-4299-b4d9-34ebded7a9ca	2000-01-01	2099-02-22	""
-7001312	Rubus ursinus[Rubus ursinus]	NaPDI research	NAPDI	Boysenberry	""	"4843b945-94eb-4362-bb98-aeffb5e1c259"	2000-01-01	2099-02-22	""
-7001313	Senna occidentalis[Senna occidentalis]	NaPDI research	NAPDI	Stinkingweed	""	aca24f24-36b0-444c-9e72-e3e839f1affa	2000-01-01	2099-02-22	""
-7001314	Mimosa pudica[Mimosa pudica]	NaPDI research	NAPDI	Touch-me-not	""	a853cbca-b3e7-4e18-8a76-027c99abc1e1	2000-01-01	2099-02-22	""
-7001315	Bacopa monnieri[Bacopa monnieri]	NaPDI research	NAPDI	Water hyssop	""	ae731326-0799-4e27-b673-c1515fde858f	2000-01-01	2099-02-22	""
-7001316	Lobaria pulmonaria[Lobaria pulmonaria]	NaPDI research	NAPDI	Lungmoss	""	e018ec27-1dfa-4ae7-9585-8490580e395d	2000-01-01	2099-02-22	""
-7001317	Prunus serotina[Prunus serotina]	NaPDI research	NAPDI	Black cherry	""	f4de8348-7b8f-4dbc-a453-d1c3457b5fa4	2000-01-01	2099-02-22	""
-7001318	Quercus incana[Quercus incana]	NaPDI research	NAPDI	Bluejackoak	""	"85f7f779-d277-4e5a-9f12-71dc4919b284"	2000-01-01	2099-02-22	""
-7001319	Filipendula ulmaria[Filipendula ulmaria]	NaPDI research	NAPDI	Xuan guo wen zi cao	""	edd46339-7559-4cb0-a284-b28295fd39c6	2000-01-01	2099-02-22	""
-7001320	Sisymbrium officinale[Sisymbrium officinale]	NaPDI research	NAPDI	Hedgemustard	""	"208efc0f-1ed8-43fb-92d6-56f81f861fd6"	2000-01-01	2099-02-22	""
-7001321	Lilium candidum[Lilium candidum]	NaPDI research	NAPDI	White lily	""	"638e28f6-f367-49c1-87c1-41c9abc34545"	2000-01-01	2099-02-22	""
-7001322	Eriobotrya japonica[Eriobotrya japonica]	NaPDI research	NAPDI	Pi ba	""	"597b3537-b14a-4475-9b0a-3146d6660b18"	2000-01-01	2099-02-22	""
-7001323	Lonicera japonica[Lonicera japonica]	NaPDI research	NAPDI	Rendongteng	""	"3b3c7ee8-d980-4d9d-ac5a-bd7145ba16f5"	2000-01-01	2099-02-22	""
-7001324	Borago officinalis[Borago officinalis]	NaPDI research	NAPDI	Talewort	""	de19fd62-5387-4e90-be32-a002478c2147	2000-01-01	2099-02-22	""
-7001325	Atractylodes macrocephala[Atractylodes macrocephala]	NaPDI research	NAPDI	White Atractylodes	""	"89b3f47a-cdff-4029-94d4-469a32824b91"	2000-01-01	2099-02-22	""
-7001326	Mentha spicata[Mentha spicata]	NaPDI research	NAPDI	Spearmint	""	"452b1c2b-e5db-4e7f-a89f-94283ad17551"	2000-01-01	2099-02-22	""
-7001327	Uncaria tomentosa[Uncaria tomentosa]	NaPDI research	NAPDI	Cat's-claw	""	a7a1d614-a062-43ca-aa53-731e5a321197	2000-01-01	2099-02-22	""
-7001328	Satureja montana[Satureja montana]	NaPDI research	NAPDI	Winter savory	""	e4af13ea-1259-45d4-ac08-ca4b2833ef2b	2000-01-01	2099-02-22	""
-7001329	Bidens pilosa[Bidens pilosa]	NaPDI research	NAPDI	Spanish-needles	""	bdaea527-440a-4e78-9279-16f194948632	2000-01-01	2099-02-22	""
-7001330	Agrimonia eupatoria[Agrimonia eupatoria]	NaPDI research	NAPDI	Da hua long ya cao	""	"142efb77-68fd-4ebd-b09c-c64574c1cbfe"	2000-01-01	2099-02-22	""
-7001331	Phytolacca americana[Phytolacca americana]	NaPDI research	NAPDI	Virginia poke	""	e67d04a1-71e4-4daf-8d5d-7447ebf10138	2000-01-01	2099-02-22	""
-7001332	Alchemilla xanthochlora[Alchemilla xanthochlora]	NaPDI research	NAPDI	Lady's-mantle	""	e6ee11b0-69f2-4b3a-94d8-a46de7eca8c8	2000-01-01	2099-02-22	""
-7001333	Garcinia gummi[Garcinia gummi]	NaPDI research	NAPDI	Malabartamarind	""	"5214e7cd-1a89-4296-89da-00709a7184db"	2000-01-01	2099-02-22	""
-7001334	Aralia racemosa[Aralia racemosa]	NaPDI research	NAPDI	American spikenard	""	"70ac0b77-9e3c-4ffc-b04e-d8ec3721a949"	2000-01-01	2099-02-22	""
-7001335	Ptelea trifoliata[Ptelea trifoliata]	NaPDI research	NAPDI	Shrub-trefoil	""	c1f44283-484d-45af-afc6-fe006bf9349b	2000-01-01	2099-02-22	""
-7001336	Saposhnikovia divaricata[Saposhnikovia divaricata]	NaPDI research	NAPDI	Siler	""	"8da659bc-0b14-46cf-ac4d-7482bf6b3e80"	2000-01-01	2099-02-22	""
-7001337	Cinnamomum burmanni[Cinnamomum burmanni]	NaPDI research	NAPDI	Bataviacinnamon	""	eade8733-1819-4816-a05a-86d60639c181	2000-01-01	2099-02-22	""
-7001338	Capparis spinosa[Capparis spinosa]	NaPDI research	NAPDI	Caperbush	""	"5450f384-f29b-4e67-99f0-281f842721cc"	2000-01-01	2099-02-22	""
-7001339	Hypericum perforatum[Hypericum perforatum]	NaPDI research	NAPDI	St. John's-wort	""	a0276468-b883-4a18-87ae-ea1f6cbc47c4	2000-01-01	2099-02-22	""
-7001340	Allium cepa[Allium cepa]	NaPDI research	NAPDI	Shallot	""	b980fa6a-5cbc-4feb-88a3-0e762bd81163	2000-01-01	2099-02-22	""
-7001341	Beta vulgaris[Beta vulgaris]	NaPDI research	NAPDI	Beet root	""	e646c8d2-e269-411a-9407-f9db7d1d2f39	2000-01-01	2099-02-22	""
-7001342	Nepeta cataria[Nepeta cataria]	NaPDI research	NAPDI	Field balm	""	"18759caf-b1ba-4afa-a437-682de2d7ac00"	2000-01-01	2099-02-22	""
-7001343	Thymus vulgaris[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7001344	Matricaria chamomilla[Matricaria chamomilla]	NaPDI research	NAPDI	Chamomile	""	"285aa76c-0683-473e-bfbe-7adf8127ed28"	2000-01-01	2099-02-22	""
-7001345	Juniperus oxycedrus[Juniperus oxycedrus]	NaPDI research	NAPDI	Red-berry juniper	""	accd1b6f-7534-4ddb-82f5-8f5e1b162e64	2000-01-01	2099-02-22	""
-7001346	Nymphaea odorata[Nymphaea odorata]	NaPDI research	NAPDI	Sweetwaterlily	""	d07ff073-041e-4507-8c4a-b58ccfd71d31	2000-01-01	2099-02-22	""
-7001347	Azadirachta indica[Azadirachta indica]	NaPDI research	NAPDI	Nimtree	""	"5abcdc70-9d19-4ef5-856e-3a273c1d9329"	2000-01-01	2099-02-22	""
-7001348	Triticum aestivum[Triticum aestivum]	NaPDI research	NAPDI	Wheat grass	""	"82133d60-28bc-4c31-b8a7-dc7260d99528"	2000-01-01	2099-02-22	""
-7001349	Mentha pulegium[Mentha pulegium]	NaPDI research	NAPDI	Squawmint Tickweed	""	"3dc8dc04-2777-4707-98fa-6008dabf47f8"	2000-01-01	2099-02-22	""
-7001350	Ardisia crenata[Ardisia crenata]	NaPDI research	NAPDI	Zhu sha gen	""	"503c1e90-1497-4422-8619-3a78d64f1c6e"	2000-01-01	2099-02-22	""
-7001351	Curcuma zedoaria[Curcuma zedoaria]	NaPDI research	NAPDI	Karcura	""	"6d6c0f47-b972-4f2f-9a8e-bd294f6e14b5"	2000-01-01	2099-02-22	""
-7001352	Geranium maculatum[Geranium maculatum]	NaPDI research	NAPDI	Wild geranium	""	ee4f7b73-fbda-4199-9d63-dd2d1ec4ed74	2000-01-01	2099-02-22	""
-7001353	Mitragyna speciosa[Mitragyna speciosa]	NaPDI research	NAPDI	Kratom	""	d469b67d-e9a6-459f-b209-c59451936336	2000-01-01	2099-02-22	""
-7001354	Urtica dioica[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	2000-01-01	2099-02-22	""
-7001355	Pseudognaphalium obtusifolium[Pseudognaphalium obtusifolium]	NaPDI research	NAPDI	Fragrant everlasting	""	"1065e0e6-1805-4df3-9e2d-f7071873d922"	2000-01-01	2099-02-22	""
-7001356	Eleutherococcus senticosus[Eleutherococcus senticosus]	NaPDI research	NAPDI	Siberian ginseng	""	"55e910de-1c36-4334-83c5-c366c4cd6bda"	2000-01-01	2099-02-22	""
-7001357	Citrullus lanatus[Citrullus lanatus]	NaPDI research	NAPDI	Watermelon	""	"9adcd77a-dca7-4791-b92a-07a3db360aa5"	2000-01-01	2099-02-22	""
-7001358	Salvia officinalis[Salvia officinalis]	NaPDI research	NAPDI	Sage	""	b3040283-18ce-4382-af9b-48c5bb0b45aa	2000-01-01	2099-02-22	""
-7001359	Viburnum opulus[Viburnum opulus]	NaPDI research	NAPDI	Guelder rose	""	f9118816-c1b2-41d6-b663-c7ae98c20b45	2000-01-01	2099-02-22	""
-7001360	Juniperus communis[Juniperus communis]	NaPDI research	NAPDI	Juniper	""	"016e5263-1ace-4b6d-9214-f1c02240dbe6"	2000-01-01	2099-02-22	""
-7001361	Plantago major[Plantago major]	NaPDI research	NAPDI	Plantain	""	"8efdecb0-2a34-4bbd-b316-bbc31a168f57"	2000-01-01	2099-02-22	""
-7001362	Glycyrrhiza inflata[Glycyrrhiza inflata]	NaPDI research	NAPDI	Zhangguogancao	""	"59eda220-bbb5-4dc0-b57a-d010a4222c03"	2000-01-01	2099-02-22	""
-7001363	Aframomum melegueta[Aframomum melegueta]	NaPDI research	NAPDI	Guinea-pepper	""	f3c325ad-db41-4a45-a0a6-a72447c1d70b	2000-01-01	2099-02-22	""
-7001364	Eschscholzia californica[Eschscholzia californica]	NaPDI research	NAPDI	California-poppy	""	"741929e6-57e7-4429-9fb5-74cc7eebd481"	2000-01-01	2099-02-22	""
-7001365	Areca catechu[Areca catechu]	NaPDI research	NAPDI	Bing lang	""	"3e51c944-3465-4ba3-a989-039028317b6e"	2000-01-01	2099-02-22	""
-7001366	Vitis rotundifolia[Vitis rotundifolia]	NaPDI research	NAPDI	Muscadine grape	""	"909f6ca1-1a3c-4add-b57b-1f2d156eea2f"	2000-01-01	2099-02-22	""
-7001367	Turnera diffusa[Turnera diffusa]	NaPDI research	NAPDI	Damiana	""	"9cb4fbd3-a53e-4c53-93ee-161099dab05a"	2000-01-01	2099-02-22	""
-7001368	Bixa orellana[Bixa orellana]	NaPDI research	NAPDI	Rocou	""	eb88cf6c-e4b0-43e5-91f5-b3760e850786	2000-01-01	2099-02-22	""
-7001369	Fumaria officinalis[Fumaria officinalis]	NaPDI research	NAPDI	Wax-dolls	""	"7b634f16-71ee-40d1-b325-3d4c44d1e32e"	2000-01-01	2099-02-22	""
-7001370	Capsella bursa[Capsella bursa]	NaPDI research	NAPDI	Shepherd's-purse	""	"75cea6d2-c604-4756-adc6-74b50049a5a2"	2000-01-01	2099-02-22	""
-7001371	Acanthus mollis[Acanthus mollis]	NaPDI research	NAPDI	Bear's breeches	""	a4b65461-0c13-4606-b3fe-2493a34df60e	2000-01-01	2099-02-22	""
-7001372	Tillandsia usneoides[Tillandsia usneoides]	NaPDI research	NAPDI	Spanishmoss	""	"1b1c4b9b-8743-456b-a32d-ab1db65a627f"	2000-01-01	2099-02-22	""
-7001373	Tribulus terrestris[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7001374	Paullinia cupana[Paullinia cupana]	NaPDI research	NAPDI	Guarana	""	"37815bc9-b507-41c8-b305-dc6dcb2549d4"	2000-01-01	2099-02-22	""
-7001375	Juncus effusus[Juncus effusus]	NaPDI research	NAPDI	Soft rush	""	da3bd8f7-009c-4b1f-81f1-f73323764b04	2000-01-01	2099-02-22	""
-7001376	Symphytum officinale[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7001377	Cornus officinalis[Cornus officinalis]	NaPDI research	NAPDI	Shan zhu yu	""	"925d414e-a63b-4599-a772-5303612b5f54"	2000-01-01	2099-02-22	""
-7001378	Sanguinaria canadensis[Sanguinaria canadensis]	NaPDI research	NAPDI	Tetterwort	""	"9259e39e-0e8e-4d29-9a2d-2194781513d7"	2000-01-01	2099-02-22	""
-7001379	Ulmus minor[Ulmus minor]	NaPDI research	NAPDI	Europeanfieldelm	""	"8b26180f-a9b4-4d6f-b034-d7b3a50b7470"	2000-01-01	2099-02-22	""
-7001380	Reynoutria multiflora[Reynoutria multiflora]	NaPDI research	NAPDI	He shou wu	""	"36985d56-018c-475d-8da4-ff7e8dd7d8b9"	2000-01-01	2099-02-22	""
-7001381	Stevia rebaudiana[Stevia rebaudiana]	NaPDI research	NAPDI	Stevia	""	"0c85eb79-926e-48d8-8127-11ee202f0427"	2000-01-01	2099-02-22	""
-7001382	Epimedium grandif[Epimedium grandif]	NaPDI research	NAPDI	Yin yang huo	""	"64ecf4ac-2507-461f-b3b1-547e52d0461b"	2000-01-01	2099-02-22	""
-7001383	Chimaphila umbellata[Chimaphila umbellata]	NaPDI research	NAPDI	Prince's-pine	""	fe7c3af9-3a3b-49f2-b922-43dcabda624b	2000-01-01	2099-02-22	""
-7001384	Cuminum cyminum[Cuminum cyminum]	NaPDI research	NAPDI	Cumin	""	"756ba4d9-b41e-40e6-aa17-eb3bb4080d70"	2000-01-01	2099-02-22	""
-7001385	Solanum anguivi[Solanum anguivi]	NaPDI research	NAPDI	PoisonBerry	""	"6c52b497-d381-40ca-a7d8-5606be44479a"	2000-01-01	2099-02-22	""
-7001386	Oryza sativa[Oryza sativa]	NaPDI research	NAPDI	Red yeast rice	""	"6404f18b-ebab-4701-a6f7-fb70977a67a8"	2000-01-01	2099-02-22	""
-7001387	Melissa officinalis[Melissa officinalis]	NaPDI research	NAPDI	Melissa	""	bcbc0925-2b7a-480c-9a9c-c7b67fb20469	2000-01-01	2099-02-22	""
-7001388	Moringa oleifera[Moringa oleifera]	NaPDI research	NAPDI	Moringa	""	a936cf17-3409-4061-b187-93e0f0bdb22e	2000-01-01	2099-02-22	""
-7001389	Crithmum maritimum[Crithmum maritimum]	NaPDI research	NAPDI	Sea-fennel	""	"118a271b-b866-4bf6-8add-d0ddbdbf7a5c"	2000-01-01	2099-02-22	""
-7001390	Olea europaea[Olea europaea]	NaPDI research	NAPDI	Olive tree	""	f4b1733a-f50f-45c6-aa2e-14909c1a4875	2000-01-01	2099-02-22	""
-7001391	Serenoa repens[Serenoa repens]	NaPDI research	NAPDI	Scrub-palmetto	""	"629b6864-7193-46af-b506-b32c61f8404f"	2000-01-01	2099-02-22	""
-7001392	Morella cerifera[Morella cerifera]	NaPDI research	NAPDI	Wax-myrtle	""	"3716b952-b60f-4f2d-b247-85a0138ae815"	2000-01-01	2099-02-22	""
-7001393	Marrubium vulgare[Marrubium vulgare]	NaPDI research	NAPDI	Horehound	""	e4dfd494-ca9e-4c0a-8c32-b2abba021555	2000-01-01	2099-02-22	""
-7001394	Galega officinalis[Galega officinalis]	NaPDI research	NAPDI	Goat's-rue	""	"5b6698fb-f0a9-42da-9640-3eee04fea989"	2000-01-01	2099-02-22	""
-7001395	Prunus spinosa[Prunus spinosa]	NaPDI research	NAPDI	Endrino	""	"824aa494-23b4-4c01-b246-2bf42a96485d"	2000-01-01	2099-02-22	""
-7001396	Rhus coriaria[Rhus coriaria]	NaPDI research	NAPDI	Tanner's sumac	""	"94aeacf4-d60c-4803-a0fc-031ebe6d0fcc"	2000-01-01	2099-02-22	""
-7001397	Actaea racemosa[Actaea racemosa]	NaPDI research	NAPDI	Black cohosh	""	"14021ec7-e812-4902-9692-7eb7ca234f13"	2000-01-01	2099-02-22	""
-7001398	Caulophyllum thalictroides[Caulophyllum thalictroides]	NaPDI research	NAPDI	Squawroot	""	"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	2000-01-01	2099-02-22	""
-7001399	Codonopsis pilosula[Codonopsis pilosula]	NaPDI research	NAPDI	Dang shen	""	"827fbda8-df72-4b6b-9688-80106d8a7f91"	2000-01-01	2099-02-22	""
-7001400	Vicia faba[Vicia faba]	NaPDI research	NAPDI	Favabean	""	d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	2000-01-01	2099-02-22	""
-7001401	Hordeum vulgare[Hordeum vulgare]	NaPDI research	NAPDI	Barley grass	""	dad73bc4-e23c-4b25-8bf8-0da4ca225878	2000-01-01	2099-02-22	""
-7001402	Pinus sylvestris[Pinus sylvestris]	NaPDI research	NAPDI	Scots pine	""	"932079a8-9c21-4881-9354-ee4788333e23"	2000-01-01	2099-02-22	""
-7001403	Apium graveolens[Apium graveolens]	NaPDI research	NAPDI	Celery	""	"0816a313-bf97-4934-bf14-a3567c36724e"	2000-01-01	2099-02-22	""
-7001404	Origanum vulgare[Origanum vulgare]	NaPDI research	NAPDI	Oregano	""	db30326c-4277-4276-85ac-a07f21081cb2	2000-01-01	2099-02-22	""
-7001405	Bupleurum chinense[Bupleurum chinense]	NaPDI research	NAPDI	Hare's-ear	""	"198b0410-1162-4022-a814-29da6f44b5ec"	2000-01-01	2099-02-22	""
-7001406	Cordyceps militaris[Cordyceps militaris]	NaPDI research	NAPDI	Cordycepsmilitaris	""	"5fb52c53-5a6c-496f-8a2f-4409b6269f52"	2000-01-01	2099-02-22	""
-7001407	Galium verum[Galium verum]	NaPDI research	NAPDI	Yellow bedstraw	""	"7146213d-0a37-45a6-8ed8-b490d401a82b"	2000-01-01	2099-02-22	""
-7001408	Helichrysum arenarium[Helichrysum arenarium]	NaPDI research	NAPDI	Yellow chasteweed	""	"12bd4a25-e050-436c-b291-557d157a6291"	2000-01-01	2099-02-22	""
-7001409	Allium sativum[Allium sativum]	NaPDI research	NAPDI	Garlic	""	d7f16043-fd38-4983-b3a5-32838dfd28d1	2000-01-01	2099-02-22	""
-7001410	Harpagophytum procumbens[Harpagophytum procumbens]	NaPDI research	NAPDI	Wood spider	""	d64eef7f-b23c-4ab9-a67d-dcdcabb309a6	2000-01-01	2099-02-22	""
-7001411	Adiantum capillus[Adiantum capillus]	NaPDI research	NAPDI	Maidenhair fern	""	"1a52a6dd-6962-4afd-9273-33f18802fbb9"	2000-01-01	2099-02-22	""
-7001412	Arctium lappa[Arctium lappa]	NaPDI research	NAPDI	Niu bang zi	""	"81a9ab25-522a-44a7-bead-32506749ed45"	2000-01-01	2099-02-22	""
-7001413	Origanum majorana[Origanum majorana]	NaPDI research	NAPDI	Sweet marjoram	""	f9626884-5f15-4dd0-a858-c57b2908481a	2000-01-01	2099-02-22	""
-7001414	Berberis aquifolium[Berberis aquifolium]	NaPDI research	NAPDI	Oregon-grape	""	"4cd6c974-ca6d-4a0f-8b71-3ce04c118cf3"	2000-01-01	2099-02-22	""
-7001415	Abies alba[Abies alba]	NaPDI research	NAPDI	Silver fir	""	c3799254-647a-4827-9dca-099eff49b5b5	2000-01-01	2099-02-22	""
-7001416	Echinacea purpurea[Echinacea purpurea]	NaPDI research	NAPDI	Echinacea	""	"9a6c4b13-e181-462d-bcd4-d93d63ba2eef"	2000-01-01	2099-02-22	""
-7001417	Berberis lycium[Berberis lycium]	NaPDI research	NAPDI	Berberislycium	""	b39ddc3a-46af-4e6c-9ece-5e403eb9ff02	2000-01-01	2099-02-22	""
-7001418	Taraxacum officinale[Taraxacum officinale]	NaPDI research	NAPDI	Lion's-tooth	""	"5b71c814-c448-4d37-a6a9-9e6089f29d14"	2000-01-01	2099-02-22	""
-7001419	Melia azedarach[Melia azedarach]	NaPDI research	NAPDI	Szechwan chinaberry	""	"6b95daf9-776f-4bce-9e99-017f986ca2ff"	2000-01-01	2099-02-22	""
-7001420	Lycopus americanus[Lycopus americanus]	NaPDI research	NAPDI	Americanbugleweed	""	"95ff55e7-310d-415a-88e8-7c6376529024"	2000-01-01	2099-02-22	""
-7001421	Cannabis sativa[Cannabis sativa]	NaPDI research	NAPDI	Hemp extract	""	f172ae99-9515-4bff-a8ed-4e68afad1b1d	2000-01-01	2099-02-22	""
-7001422	Medicago polymorpha[Medicago polymorpha]	NaPDI research	NAPDI	Toothed medic	""	ffa0a297-d754-4500-b343-69a5d4a333bb	2000-01-01	2099-02-22	""
-7001423	Piper methysticum[Piper methysticum]	NaPDI research	NAPDI	Kava	""	f86f12e5-cffe-400d-8639-80dbf69d605d	2000-01-01	2099-02-22	""
-7001424	Chelidonium majus[Chelidonium majus]	NaPDI research	NAPDI	Swallowwort	""	"1c6f3aa4-5469-4f64-afa8-2523aabdf1c4"	2000-01-01	2099-02-22	""
-7001425	Brassica oleracea[Brassica oleracea]	NaPDI research	NAPDI	Seed- rape	""	"773b6107-115d-43e8-bba6-f1ce2a3b6ac3"	2000-01-01	2099-02-22	""
-7001426	Vaccinium myrsinites[Vaccinium myrsinites]	NaPDI research	NAPDI	Shinyblueberry	""	ac7df212-4572-4305-a5e5-373d14545044	2000-01-01	2099-02-22	""
-7001427	Prunus armeniaca[Prunus armeniaca]	NaPDI research	NAPDI	Xing	""	e07ac755-c49b-4091-9c85-45a8349834cc	2000-01-01	2099-02-22	""
-7001428	Piper nigrum[Piper nigrum]	NaPDI research	NAPDI	White pepper	""	"0bfd48f8-b1e5-4727-a7cc-9a68e9bd3d0d"	2000-01-01	2099-02-22	""
-7001429	Aralia spinosa[Aralia spinosa]	NaPDI research	NAPDI	Japanese aralia	""	c9316b36-31be-4cab-964b-0b32544f2f06	2000-01-01	2099-02-22	""
-7001430	Raphanus raphanistrum[Raphanus raphanistrum]	NaPDI research	NAPDI	Wild radish	""	"7e84e998-2933-4e4f-95e4-9d5fec322bb2"	2000-01-01	2099-02-22	""
-7001431	Verbascum thapsus[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7001432	Senna obtusifolia[Senna obtusifolia]	NaPDI research	NAPDI	Sicklepod senna	""	"9e0aa324-1038-480d-9397-fca29f129af2"	2000-01-01	2099-02-22	""
-7001433	Saponaria officinalis[Saponaria officinalis]	NaPDI research	NAPDI	Soapwort	""	"53ada09b-f8e4-4cb2-a3a6-6444e7ed9489"	2000-01-01	2099-02-22	""
-7001434	Chlorella vulgaris[Chlorella vulgaris]	NaPDI research	NAPDI	Chlorella	""	"28bb4072-0317-4819-95a5-d4fba1a168e3"	2000-01-01	2099-02-22	""
-7001435	Neurolaena lobata[Neurolaena lobata]	NaPDI research	NAPDI	Jackass bitters	""	"861fac54-4f20-4bd0-9ada-06846ebd08b0"	2000-01-01	2099-02-22	""
-7001436	Castanea dentata[Castanea dentata]	NaPDI research	NAPDI	Americanchestnut	""	d1f54723-9594-4b95-851e-90a3ce7085a3	2000-01-01	2099-02-22	""
-7001437	Urena lobata[Urena lobata]	NaPDI research	NAPDI	Xiao Fan Tian Hua	""	adf82969-6951-41fd-9993-f1ad4dcf0252	2000-01-01	2099-02-22	""
-7001438	Angelica sinensis[Angelica sinensis]	NaPDI research	NAPDI	Tang-kuei	""	"07c4f549-0e60-4580-ad45-b260472966f1"	2000-01-01	2099-02-22	""
-7001439	Pausinystalia johimbe[Pausinystalia johimbe]	NaPDI research	NAPDI	Yohimbe	""	e8835248-5782-4608-be03-ef8e9098bfe9	2000-01-01	2099-02-22	""
-7001440	Berberis vulgaris[Berberis vulgaris]	NaPDI research	NAPDI	piprage	""	"3d6ad284-1158-45aa-a64e-9ad30d28ef7f"	2000-01-01	2099-02-22	""
-7001441	Arctostaphylos uva[Arctostaphylos uva]	NaPDI research	NAPDI	Uva ursi	""	"3897d60f-f13c-4757-9aec-899df24e3c45"	2000-01-01	2099-02-22	""
-7001442	Scutellaria lateriflora[Scutellaria lateriflora]	NaPDI research	NAPDI	Virginian skullcap	""	dc0e0beb-3c72-411d-b1ba-03031cac5604	2000-01-01	2099-02-22	""
-7001443	Rheum palmatum[Rheum palmatum]	NaPDI research	NAPDI	Zhang ye da huang	""	"78b64582-0379-40de-bd2d-37b6231a2d6d"	2000-01-01	2099-02-22	""
-7001444	Acer rubrum[Acer rubrum]	NaPDI research	NAPDI	Rotahorn	""	ce50d3a4-fb7e-476e-9561-c92696b72ca5	2000-01-01	2099-02-22	""
-7001445	Passiflora edulis[Passiflora edulis]	NaPDI research	NAPDI	Purplegranadilla	""	cd601066-440e-4d5a-bc9c-a46e37ccaddc	2000-01-01	2099-02-22	""
-7001446	Cichorium intybus[Cichorium intybus]	NaPDI research	NAPDI	Radicchio	""	"62bd2f87-8786-4bd2-b674-1452fb877dde"	2000-01-01	2099-02-22	""
-7001447	Momordica charantia[Momordica charantia]	NaPDI research	NAPDI	Carilla gourd	""	"8dd1a8c8-8a99-4415-838b-0b0f7858296a"	2000-01-01	2099-02-22	""
-7001448	Petroselinum crispum[Petroselinum crispum]	NaPDI research	NAPDI	Parsley	""	"91d378a2-1d01-4dd5-b9a6-686fa492328e"	2000-01-01	2099-02-22	""
-7001449	Levisticum officinale[Levisticum officinale]	NaPDI research	NAPDI	Lovage	""	"7f588ebd-6865-4547-b301-540379b4a627"	2000-01-01	2099-02-22	""
-7001450	Liquidambar styraciflua[Liquidambar styraciflua]	NaPDI research	NAPDI	Sweet-gum	""	"542bdf6a-f4d5-4883-a3c9-36ff2e3879c8"	2000-01-01	2099-02-22	""
-7001451	Ficus carica[Ficus carica]	NaPDI research	NAPDI	Wu hua guo	""	e15ebfd8-8518-4ce4-bbd3-1f67d717800b	2000-01-01	2099-02-22	""
-7001452	Crataegus laevigata[Crataegus laevigata]	NaPDI research	NAPDI	Woodland hawthorn	""	"5ea3ea9f-3f9c-49c4-a116-8119144b8e67"	2000-01-01	2099-02-22	""
-7001453	Ceratonia siliqua[Ceratonia siliqua]	NaPDI research	NAPDI	St. John's-bread	""	"8f48b6dd-f82c-42e8-bb98-2c975faa3fad"	2000-01-01	2099-02-22	""
-7001454	Tamarindus indica[Tamarindus indica]	NaPDI research	NAPDI	Tamarind	""	"4396e7f3-f9ff-4d55-913f-c42da53756b2"	2000-01-01	2099-02-22	""
-7001455	Magnolia officinalis[Magnolia officinalis]	NaPDI research	NAPDI	Magnolia-bark	""	"39664ca2-08b4-43e1-90b8-96ad2efeea0c"	2000-01-01	2099-02-22	""
