"concept_id_1"	"concept_id_2"	"relationship_id"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7000223	-7001846	napdi_has_const	2000-01-01	2099-02-22	""
-7000222	-7001846	napdi_has_const	2000-01-01	2099-02-22	""
-7000221	-7001846	napdi_has_const	2000-01-01	2099-02-22	""
-7000220	-7001846	napdi_has_const	2000-01-01	2099-02-22	""
-7000219	-7001846	napdi_has_const	2000-01-01	2099-02-22	""
-7001381	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7000845	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7001323	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7000518	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7000517	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7000516	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7000515	-7001847	napdi_has_const	2000-01-01	2099-02-22	""
-7001412	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000083	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000082	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000081	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000080	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000079	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000078	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000077	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000076	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000075	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000074	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000073	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000072	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7000071	-7001848	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001849	napdi_has_const	2000-01-01	2099-02-22	""
-7001260	-7001850	napdi_has_const	2000-01-01	2099-02-22	""
-7000437	-7001850	napdi_has_const	2000-01-01	2099-02-22	""
-7000436	-7001850	napdi_has_const	2000-01-01	2099-02-22	""
-7000435	-7001850	napdi_has_const	2000-01-01	2099-02-22	""
-7001282	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000432	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000431	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000430	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7001260	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000437	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000436	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7000435	-7001851	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001852	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001852	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001852	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001852	napdi_has_const	2000-01-01	2099-02-22	""
-7001457	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000664	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000663	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000662	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7001527	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000287	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000286	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000285	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000284	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000283	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7001496	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000261	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000260	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000259	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7001465	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000343	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7001529	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000252	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000251	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000250	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7000249	-7001853	napdi_has_const	2000-01-01	2099-02-22	""
-7001267	-7001854	napdi_has_const	2000-01-01	2099-02-22	""
-7000378	-7001854	napdi_has_const	2000-01-01	2099-02-22	""
-7000377	-7001854	napdi_has_const	2000-01-01	2099-02-22	""
-7000376	-7001854	napdi_has_const	2000-01-01	2099-02-22	""
-7000375	-7001854	napdi_has_const	2000-01-01	2099-02-22	""
-7001507	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7000212	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7000211	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7000210	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7000209	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7001381	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7000845	-7001855	napdi_has_const	2000-01-01	2099-02-22	""
-7001412	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000083	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000082	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000081	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000080	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000079	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000078	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000077	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000076	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000075	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000074	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000073	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000072	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7000071	-7001856	napdi_has_const	2000-01-01	2099-02-22	""
-7001344	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000551	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000550	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000549	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000548	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000547	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000546	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000545	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000544	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000543	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000542	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000541	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7001282	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000432	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000431	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7000430	-7001857	napdi_has_const	2000-01-01	2099-02-22	""
-7001428	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000698	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000697	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000696	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000695	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001858	napdi_has_const	2000-01-01	2099-02-22	""
-7001344	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000551	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000550	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000549	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000548	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000547	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000546	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000545	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000544	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000543	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000542	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7000541	-7001859	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001860	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001860	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001860	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001860	napdi_has_const	2000-01-01	2099-02-22	""
-7001392	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000595	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000594	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000593	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000592	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000591	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7000590	-7001861	napdi_has_const	2000-01-01	2099-02-22	""
-7001286	-7001862	napdi_has_const	2000-01-01	2099-02-22	""
-7000808	-7001862	napdi_has_const	2000-01-01	2099-02-22	""
-7000807	-7001862	napdi_has_const	2000-01-01	2099-02-22	""
-7000806	-7001862	napdi_has_const	2000-01-01	2099-02-22	""
-7001465	-7001863	napdi_has_const	2000-01-01	2099-02-22	""
-7000343	-7001863	napdi_has_const	2000-01-01	2099-02-22	""
-7001286	-7001864	napdi_has_const	2000-01-01	2099-02-22	""
-7000808	-7001864	napdi_has_const	2000-01-01	2099-02-22	""
-7000807	-7001864	napdi_has_const	2000-01-01	2099-02-22	""
-7000806	-7001864	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001865	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001865	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001865	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001865	napdi_has_const	2000-01-01	2099-02-22	""
-7001532	-7001866	napdi_has_const	2000-01-01	2099-02-22	""
-7000665	-7001866	napdi_has_const	2000-01-01	2099-02-22	""
-7001260	-7001867	napdi_has_const	2000-01-01	2099-02-22	""
-7000437	-7001867	napdi_has_const	2000-01-01	2099-02-22	""
-7000436	-7001867	napdi_has_const	2000-01-01	2099-02-22	""
-7000435	-7001867	napdi_has_const	2000-01-01	2099-02-22	""
-7001495	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000020	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000019	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000018	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000017	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000016	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7000015	-7001868	napdi_has_const	2000-01-01	2099-02-22	""
-7001283	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7000896	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7000895	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7000894	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7000893	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7000892	-7001869	napdi_has_const	2000-01-01	2099-02-22	""
-7001496	-7001870	napdi_has_const	2000-01-01	2099-02-22	""
-7000261	-7001870	napdi_has_const	2000-01-01	2099-02-22	""
-7000260	-7001870	napdi_has_const	2000-01-01	2099-02-22	""
-7000259	-7001870	napdi_has_const	2000-01-01	2099-02-22	""
-7001260	-7001871	napdi_has_const	2000-01-01	2099-02-22	""
-7000437	-7001871	napdi_has_const	2000-01-01	2099-02-22	""
-7000436	-7001871	napdi_has_const	2000-01-01	2099-02-22	""
-7000435	-7001871	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001872	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001872	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001872	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001872	napdi_has_const	2000-01-01	2099-02-22	""
-7001273	-7001873	napdi_has_const	2000-01-01	2099-02-22	""
-7000439	-7001873	napdi_has_const	2000-01-01	2099-02-22	""
-7000438	-7001873	napdi_has_const	2000-01-01	2099-02-22	""
-7001374	-7001874	napdi_has_const	2000-01-01	2099-02-22	""
-7000659	-7001874	napdi_has_const	2000-01-01	2099-02-22	""
-7001496	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000261	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000260	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000259	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7001360	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000485	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7000484	-7001875	napdi_has_const	2000-01-01	2099-02-22	""
-7001534	-7001876	napdi_has_const	2000-01-01	2099-02-22	""
-7000783	-7001876	napdi_has_const	2000-01-01	2099-02-22	""
-7000782	-7001876	napdi_has_const	2000-01-01	2099-02-22	""
-7000423	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000422	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000421	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000420	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000419	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7001457	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000664	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000663	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7000662	-7001877	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001878	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001878	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001878	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001878	napdi_has_const	2000-01-01	2099-02-22	""
-7001496	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000261	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000260	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000259	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7001538	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000257	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000256	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7000255	-7001879	napdi_has_const	2000-01-01	2099-02-22	""
-7001388	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000605	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000604	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000603	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000602	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000601	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000600	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7000599	-7001880	napdi_has_const	2000-01-01	2099-02-22	""
-7001282	-7001881	napdi_has_const	2000-01-01	2099-02-22	""
-7000432	-7001881	napdi_has_const	2000-01-01	2099-02-22	""
-7000431	-7001881	napdi_has_const	2000-01-01	2099-02-22	""
-7000430	-7001881	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001882	napdi_has_const	2000-01-01	2099-02-22	""
-7001376	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000859	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000858	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000857	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000856	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000855	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000854	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7000853	-7001884	napdi_has_const	2000-01-01	2099-02-22	""
-7001391	-7001885	napdi_has_const	2000-01-01	2099-02-22	""
-7000827	-7001885	napdi_has_const	2000-01-01	2099-02-22	""
-7000826	-7001885	napdi_has_const	2000-01-01	2099-02-22	""
-7000825	-7001885	napdi_has_const	2000-01-01	2099-02-22	""
-7000824	-7001885	napdi_has_const	2000-01-01	2099-02-22	""
-7001412	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000083	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000082	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000081	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000080	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000079	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000078	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000077	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000076	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000075	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000074	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000073	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000072	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7000071	-7001886	napdi_has_const	2000-01-01	2099-02-22	""
-7001529	-7001887	napdi_has_const	2000-01-01	2099-02-22	""
-7000252	-7001887	napdi_has_const	2000-01-01	2099-02-22	""
-7000251	-7001887	napdi_has_const	2000-01-01	2099-02-22	""
-7000250	-7001887	napdi_has_const	2000-01-01	2099-02-22	""
-7000249	-7001887	napdi_has_const	2000-01-01	2099-02-22	""
-7001327	-7001888	napdi_has_const	2000-01-01	2099-02-22	""
-7000909	-7001888	napdi_has_const	2000-01-01	2099-02-22	""
-7001324	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7000166	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7000165	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7000164	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7000163	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7000162	-7001889	napdi_has_const	2000-01-01	2099-02-22	""
-7001303	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000500	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000499	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7001303	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7001489	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000500	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000499	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000498	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7000497	-7001890	napdi_has_const	2000-01-01	2099-02-22	""
-7001260	-7001891	napdi_has_const	2000-01-01	2099-02-22	""
-7000437	-7001891	napdi_has_const	2000-01-01	2099-02-22	""
-7000436	-7001891	napdi_has_const	2000-01-01	2099-02-22	""
-7000435	-7001891	napdi_has_const	2000-01-01	2099-02-22	""
-7000423	-7001892	napdi_has_const	2000-01-01	2099-02-22	""
-7000422	-7001892	napdi_has_const	2000-01-01	2099-02-22	""
-7000421	-7001892	napdi_has_const	2000-01-01	2099-02-22	""
-7000420	-7001892	napdi_has_const	2000-01-01	2099-02-22	""
-7000419	-7001892	napdi_has_const	2000-01-01	2099-02-22	""
-7001376	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000859	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000858	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000857	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000856	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000855	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000854	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7000853	-7001893	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001894	napdi_has_const	2000-01-01	2099-02-22	""
-7001359	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000934	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000933	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7001327	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000909	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7001293	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000193	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000192	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000191	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000190	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7000189	-7001895	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001896	napdi_has_const	2000-01-01	2099-02-22	""
-7001421	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7000198	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7000197	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7000196	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7000195	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7000194	-7001897	napdi_has_const	2000-01-01	2099-02-22	""
-7001303	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7001489	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000500	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000499	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000498	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000497	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7001303	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000500	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7000499	-7001898	napdi_has_const	2000-01-01	2099-02-22	""
-7001380	-7001899	napdi_has_const	2000-01-01	2099-02-22	""
-7000743	-7001899	napdi_has_const	2000-01-01	2099-02-22	""
-7000742	-7001899	napdi_has_const	2000-01-01	2099-02-22	""
-7000741	-7001899	napdi_has_const	2000-01-01	2099-02-22	""
-7001554	-7001900	napdi_has_const	2000-01-01	2099-02-22	""
-7000766	-7001900	napdi_has_const	2000-01-01	2099-02-22	""
-7000765	-7001900	napdi_has_const	2000-01-01	2099-02-22	""
-7000764	-7001900	napdi_has_const	2000-01-01	2099-02-22	""
-7001465	-7001901	napdi_has_const	2000-01-01	2099-02-22	""
-7000343	-7001901	napdi_has_const	2000-01-01	2099-02-22	""
-7001169	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000651	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000650	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000649	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000648	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000647	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000646	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000645	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000644	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7000643	-7001902	napdi_has_const	2000-01-01	2099-02-22	""
-7001529	-7001903	napdi_has_const	2000-01-01	2099-02-22	""
-7000252	-7001903	napdi_has_const	2000-01-01	2099-02-22	""
-7000251	-7001903	napdi_has_const	2000-01-01	2099-02-22	""
-7000250	-7001903	napdi_has_const	2000-01-01	2099-02-22	""
-7000249	-7001903	napdi_has_const	2000-01-01	2099-02-22	""
-7001267	-7001904	napdi_has_const	2000-01-01	2099-02-22	""
-7000378	-7001904	napdi_has_const	2000-01-01	2099-02-22	""
-7000377	-7001904	napdi_has_const	2000-01-01	2099-02-22	""
-7000376	-7001904	napdi_has_const	2000-01-01	2099-02-22	""
-7000375	-7001904	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001905	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001905	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001905	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001905	napdi_has_const	2000-01-01	2099-02-22	""
-7001397	-7001906	napdi_has_const	2000-01-01	2099-02-22	""
-7000023	-7001906	napdi_has_const	2000-01-01	2099-02-22	""
-7000022	-7001906	napdi_has_const	2000-01-01	2099-02-22	""
-7000021	-7001906	napdi_has_const	2000-01-01	2099-02-22	""
-7001344	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000551	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000550	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000549	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000548	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000547	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000546	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000545	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000544	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000543	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000542	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7000541	-7001907	napdi_has_const	2000-01-01	2099-02-22	""
-7001303	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
-7001489	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
-7000500	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
-7000499	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
-7000498	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
-7000497	-7001908	napdi_has_const	2000-01-01	2099-02-22	""
